fecha,estacion,viento_direccion,viento_velocidad,temperatura,humedad_relativa,precipitacion
2022-11-01 00:00:00,Ravelo_M (GPRS),5.0,2.29,1.17,99.7,0.0
2022-11-01 00:00:00,Sacacani_M (GPRS),16.0,2.4,3.92,77.65,0.0
2022-11-01 00:00:00,San Andres de Machaca_M (GPRS),16.0,4.13,4.4,6.75,0.0
2022-11-01 00:00:00,San Jacinto_M (GPRS),6.0,0.61,4.5,59.89,0.0
2022-11-01 00:00:00,San Julian - Comunidad Los Angeles (GPRS),6.0,6.29,15.58,56.3,0.0
2022-11-01 00:00:00,San Julian - Nucleo 32 (GPRS),6.0,8.28,14.77,61.38,0.0
2022-11-01 00:00:00,San Pedro - RÃ­o Victoria (GPRS),6.0,12.83,17.1,49.79,0.0
2022-11-01 00:00:00,San Pedro - San Antonio (GPRS),9.0,6.71,17.08,47.47,0.0
2022-11-01 00:00:00,San Pedro de Buena Vista (GPRS),0.0,0.0,4.78,95.0,0.0
2022-11-01 00:00:00,San Pedro de Tiquina_M (GPRS),16.0,1.21,7.16,72.26,0.0
2022-11-01 00:00:00,San Roque - El Alto (GPRS),16.0,2.6,5.82,81.0,0.0
2022-11-01 00:00:00,Sauce Pilata - SDC (GPRS),4.0,1.01,-0.43,99.7,0.0
2022-11-01 00:00:00,Sunjani (GPRS),,,2.82,93.3,0.0
2022-11-01 00:00:00,Tacagua_M (GPRS),2.0,3.43,4.46,47.23,0.0
2022-11-01 00:00:00,Templo (GPRS),,,3.36,80.6,0.0
2022-11-01 00:00:00,Temporal - SDC (GPRS),12.0,2.88,10.75,64.07,0.0
2022-11-01 00:00:00,Tiahuanaco_M (GPRS),16.0,1.38,3.83,84.9,0.0
2022-11-01 00:00:00,Tiraque_M (GPRS),7.0,1.19,4.92,83.6,0.0
2022-11-01 00:00:00,Vacas - SDC (GPRS),7.0,3.5,-0.04,94.0,0.0
2022-11-01 00:00:00,Viacha_M (GPRS),16.0,1.37,4.75,82.6,0.0
2022-11-01 00:00:00,Vila Vila - SDC (GPRS),8.0,3.68,3.08,91.8,0.0
2022-11-01 00:00:00,Viru Viru,8.0,21.0,18.0,34.0,
2022-11-01 00:00:00,Viscachas Chirage (GPRS),,,4.3,94.0,0.0
2022-11-01 00:00:00,Vivero Chimboco - SDC (GPRS),12.0,0.55,11.4,63.76,0.0
2022-11-01 00:00:00,Vivero Viloma - SDC (GPRS),3.0,1.73,10.72,64.66,0.0
2022-11-01 00:05:00,Presa Misicuni (GPRS),16.0,3.7,5.08,94.1,0.0
2022-11-01 00:10:00,4 Esquinas (GPRS),,,4.34,89.5,0.0
2022-11-01 00:10:00,Aguadas (GPRS),,,3.07,87.4,0.0
2022-11-01 00:10:00,Presa Misicuni (GPRS),16.0,6.33,5.05,94.6,0.0
2022-11-01 00:10:00,Putucuni Calientes (GPRS),,,3.43,77.63,0.0
2022-11-01 00:10:00,Sunjani (GPRS),,,2.68,93.5,0.0
2022-11-01 00:10:00,Templo (GPRS),,,3.58,78.82,0.0
2022-11-01 00:10:00,Viscachas Chirage (GPRS),,,4.13,93.7,0.0
2022-11-01 00:15:00,Aeropueto Copacabana_M (GPRS),16.0,2.81,8.65,70.96,0.0
2022-11-01 00:15:00,Aiquile (GPRS),3.0,0.53,6.81,75.73,0.0
2022-11-01 00:15:00,Aroma (GPRS),8.0,0.0,2.75,15.99,0.0
2022-11-01 00:15:00,Chua Cocani_M (GPRS),16.0,0.35,4.6,80.4,0.0
2022-11-01 00:15:00,Cotagaita (GPRS),4.0,2.3,6.86,55.75,0.0
2022-11-01 00:15:00,Cuatro CaÃ±adas - CEA-2 (GPRS),7.0,14.38,15.5,51.1,0.0
2022-11-01 00:15:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),8.0,4.64,15.48,54.3,0.0
2022-11-01 00:15:00,Desaguadero_M,16.0,2.97,2.71,22.42,0.0
2022-11-01 00:15:00,El Tranque (GPRS),13.0,0.0,-2.43,99.0,0.0
2022-11-01 00:15:00,Huacata_M (GPRS),17.0,1000.0,-4.27,99.9,0.0
2022-11-01 00:15:00,Huancane Corapata_M (GPRS),16.0,1.73,4.4,84.1,0.0
2022-11-01 00:15:00,Huarisuyo (GPRS),1.0,2.74,3.03,97.5,0.0
2022-11-01 00:15:00,Incahuasi (GPRS),3.0,7.39,-4.03,97.0,0.0
2022-11-01 00:15:00,Isla Suriqui_M (GPRS),16.0,1.5,8.27,75.77,0.0
2022-11-01 00:15:00,JesÃºs de Machaca_M (GPRS),16.0,0.88,-2.08,25.53,0.0
2022-11-01 00:15:00,Linkupata_M (GPRS),14.0,0.35,3.05,99.5,0.0
2022-11-01 00:15:00,Mairana_M (GPRS),9.0,2.2,10.61,50.92,0.0
2022-11-01 00:15:00,Mizque - SDC (GPRS),3.0,1.61,7.18,67.73,0.0
2022-11-01 00:15:00,Pailon - Pozo del Tigre (GPRS),8.0,6.72,15.73,53.74,0.0
2022-11-01 00:15:00,PampasAzurduy_EM (SAT),6.0,3.05,-0.12,76.5,0.0
2022-11-01 00:15:00,Parotani - Sipe Sipe (GPRS),7.0,2.6,10.97,65.83,0.0
2022-11-01 00:15:00,Pico de loro_H- SDC (GPRS),,,,,0.0
2022-11-01 00:15:00,Pocona - SDC (GPRS),10.0,0.98,3.22,96.3,0.0
2022-11-01 00:15:00,Pojo - SDC (GPRS),14.0,2.91,6.53,74.18,0.0
2022-11-01 00:15:00,Potolo_M (GPRS),4.0,3.94,0.0,277.6,0.0
2022-11-01 00:15:00,Presa Calderas_M (GPRS),8.0,3.4,2.41,53.69,0.0
2022-11-01 00:15:00,Presa El Peral_M (GPRS),6.0,6.39,1.09,89.8,0.0
2022-11-01 00:15:00,Presa Misicuni (GPRS),15.0,4.81,5.05,94.5,0.0
2022-11-01 00:15:00,Presa Yana Khakha_M (GPRS),4.0,3.66,-3.74,97.4,0.0
2022-11-01 00:15:00,Puente Abra_H- SDC (GPRS),,,,,0.0
2022-11-01 00:15:00,Puente Cajon_H- SDC (GPRS),,,,,0.0
2022-11-01 00:15:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0
2022-11-01 00:15:00,Quila Quila_M (GPRS),5.0,3.23,4.0,85.2,0.0
2022-11-01 00:15:00,Ravelo_M (GPRS),5.0,4.46,0.92,99.8,0.0
2022-11-01 00:15:00,Sacacani_M (GPRS),16.0,1.82,3.6,76.55,0.0
2022-11-01 00:15:00,San Andres de Machaca_M (GPRS),16.0,3.14,5.49,6.35,0.0
2022-11-01 00:15:00,San Jacinto_M (GPRS),12.0,1.08,4.75,59.94,0.0
2022-11-01 00:15:00,San Julian - Comunidad Los Angeles (GPRS),8.0,3.69,15.45,55.78,0.0
2022-11-01 00:15:00,San Julian - Nucleo 32 (GPRS),6.0,7.2,14.74,62.52,0.0
2022-11-01 00:15:00,San Pedro - RÃ­o Victoria (GPRS),5.0,7.85,17.17,49.43,0.0
2022-11-01 00:15:00,San Pedro - San Antonio (GPRS),8.0,15.69,17.14,46.91,0.0
2022-11-01 00:15:00,San Pedro de Buena Vista (GPRS),0.0,0.0,4.43,95.6,0.0
2022-11-01 00:15:00,San Pedro de Tiquina_M (GPRS),16.0,1.68,7.29,70.88,0.0
2022-11-01 00:15:00,San Roque - El Alto (GPRS),16.0,1.27,5.34,82.2,0.0
2022-11-01 00:15:00,Sauce Pilata - SDC (GPRS),3.0,2.03,-0.25,100.0,0.0
2022-11-01 00:15:00,Tacagua_M (GPRS),1.0,3.57,4.33,41.56,0.0
2022-11-01 00:15:00,Temporal - SDC (GPRS),12.0,2.64,10.77,63.77,0.0
2022-11-01 00:15:00,Tiahuanaco_M (GPRS),16.0,1.48,3.24,82.2,0.0
2022-11-01 00:15:00,Tiraque_M (GPRS),7.0,1.67,5.27,84.1,0.0
2022-11-01 00:15:00,Vacas - SDC (GPRS),7.0,2.05,0.19,92.6,0.0
2022-11-01 00:15:00,Viacha_M (GPRS),16.0,1.63,4.03,85.9,0.0
2022-11-01 00:15:00,Vila Vila - SDC (GPRS),8.0,4.34,3.12,92.4,0.0
2022-11-01 00:15:00,Vivero Chimboco - SDC (GPRS),13.0,1.58,11.32,63.77,0.0
2022-11-01 00:15:00,Vivero Viloma - SDC (GPRS),2.0,2.16,10.69,64.29,0.0
2022-11-01 00:20:00,4 Esquinas (GPRS),,,4.39,89.1,0.0
2022-11-01 00:20:00,Aguadas (GPRS),,,2.82,87.5,0.0
2022-11-01 00:20:00,Presa Misicuni (GPRS),16.0,5.13,4.95,94.7,0.0
2022-11-01 00:20:00,Putucuni Calientes (GPRS),,,3.32,80.0,0.0
2022-11-01 00:20:00,Sunjani (GPRS),,,2.59,93.2,0.0
2022-11-01 00:20:00,Templo (GPRS),,,3.69,78.26,0.0
2022-11-01 00:20:00,Viscachas Chirage (GPRS),,,4.08,94.2,0.0
2022-11-01 00:25:00,Presa Misicuni (GPRS),15.0,5.76,4.86,94.5,0.0
2022-11-01 00:30:00,4 Esquinas (GPRS),,,4.17,89.1,0.0
2022-11-01 00:30:00,Aeropueto Copacabana_M (GPRS),16.0,1.32,8.52,70.63,0.0
2022-11-01 00:30:00,Aguadas (GPRS),,,2.55,88.0,0.0
2022-11-01 00:30:00,Aiquile (GPRS),2.0,1.11,6.65,73.86,0.0
2022-11-01 00:30:00,Aroma (GPRS),7.0,0.0,2.33,15.83,0.0
2022-11-01 00:30:00,Chua Cocani_M (GPRS),16.0,1.87,4.8,79.37,0.0
2022-11-01 00:30:00,Cotagaita (GPRS),2.0,1.52,6.62,56.28,0.0
2022-11-01 00:30:00,Cuatro CaÃ±adas - CEA-2 (GPRS),8.0,10.5,15.69,49.53,0.0
2022-11-01 00:30:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),8.0,7.93,15.48,54.37,0.0
2022-11-01 00:30:00,Desaguadero_M,16.0,2.85,2.19,24.57,0.0
2022-11-01 00:30:00,El Tranque (GPRS),14.0,0.0,-2.23,99.5,0.0
2022-11-01 00:30:00,Huacata_M (GPRS),17.0,1000.0,-4.48,100.0,0.0
2022-11-01 00:30:00,Huancane Corapata_M (GPRS),16.0,1.31,4.95,80.7,0.0
2022-11-01 00:30:00,Huarisuyo (GPRS),1.0,1.59,2.29,97.1,0.0
2022-11-01 00:30:00,Incahuasi (GPRS),3.0,6.9,-3.81,96.2,0.0
2022-11-01 00:30:00,Isla Suriqui_M (GPRS),16.0,1.98,8.08,76.29,0.0
2022-11-01 00:30:00,JesÃºs de Machaca_M (GPRS),16.0,1.73,-1.43,25.08,0.0
2022-11-01 00:30:00,Linkupata_M (GPRS),13.0,1.14,3.11,99.5,0.0
2022-11-01 00:30:00,Mairana_M (GPRS),10.0,4.07,10.52,50.77,0.0
2022-11-01 00:30:00,Mizque - SDC (GPRS),6.0,2.15,7.3,67.81,0.0
2022-11-01 00:30:00,Pailon - Pozo del Tigre (GPRS),9.0,4.28,15.8,52.83,0.0
2022-11-01 00:30:00,PampasAzurduy_EM (SAT),5.0,3.66,-0.38,77.76,0.0
2022-11-01 00:30:00,Parotani - Sipe Sipe (GPRS),8.0,2.47,10.95,65.4,0.0
2022-11-01 00:30:00,Pico de loro_H- SDC (GPRS),,,,,0.0
2022-11-01 00:30:00,Pocona - SDC (GPRS),11.0,1.61,3.08,96.1,0.0
2022-11-01 00:30:00,Pojo - SDC (GPRS),13.0,3.41,6.38,77.96,0.0
2022-11-01 00:30:00,Potolo_M (GPRS),4.0,4.31,0.0,277.4,0.0
2022-11-01 00:30:00,Presa Calderas_M (GPRS),9.0,3.0,2.64,52.93,0.0
2022-11-01 00:30:00,Presa El Peral_M (GPRS),5.0,5.87,1.09,89.3,0.0
2022-11-01 00:30:00,Presa Misicuni (GPRS),15.0,7.09,4.75,95.7,0.0
2022-11-01 00:30:00,Presa Yana Khakha_M (GPRS),6.0,2.57,-3.67,97.7,0.0
2022-11-01 00:30:00,Puente Abra_H- SDC (GPRS),,,,,0.0
2022-11-01 00:30:00,Puente Cajon_H- SDC (GPRS),,,,,0.0
2022-11-01 00:30:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0
2022-11-01 00:30:00,Putucuni Calientes (GPRS),,,3.28,79.05,0.0
2022-11-01 00:30:00,Quila Quila_M (GPRS),6.0,3.18,3.6,84.9,0.0
2022-11-01 00:30:00,Ravelo_M (GPRS),5.0,3.56,0.92,99.6,0.1
2022-11-01 00:30:00,Sacacani_M (GPRS),16.0,1.22,4.08,76.82,0.0
2022-11-01 00:30:00,San Andres de Machaca_M (GPRS),16.0,2.15,5.93,6.36,0.0
2022-11-01 00:30:00,San Jacinto_M (GPRS),6.0,0.58,4.61,55.84,0.0
2022-11-01 00:30:00,San Julian - Comunidad Los Angeles (GPRS),6.0,6.35,15.51,56.24,0.0
2022-11-01 00:30:00,San Julian - Nucleo 32 (GPRS),7.0,7.09,14.73,63.1,0.0
2022-11-01 00:30:00,San Pedro - RÃ­o Victoria (GPRS),6.0,11.63,17.29,47.94,0.0
2022-11-01 00:30:00,San Pedro - San Antonio (GPRS),8.0,7.32,17.07,46.74,0.0
2022-11-01 00:30:00,San Pedro de Buena Vista (GPRS),0.0,0.0,4.37,96.5,0.0
2022-11-01 00:30:00,San Pedro de Tiquina_M (GPRS),16.0,1.53,7.16,71.67,0.0
2022-11-01 00:30:00,San Roque - El Alto (GPRS),16.0,2.45,5.6,80.6,0.0
2022-11-01 00:30:00,Sauce Pilata - SDC (GPRS),3.0,1.58,-0.38,99.9,0.0
2022-11-01 00:30:00,Sunjani (GPRS),,,2.59,93.2,0.0
2022-11-01 00:30:00,Tacagua_M (GPRS),2.0,3.07,3.65,47.26,0.0
2022-11-01 00:30:00,Templo (GPRS),,,3.42,78.84,0.0
2022-11-01 00:30:00,Temporal - SDC (GPRS),12.0,1.13,10.68,64.4,0.0
2022-11-01 00:30:00,Tiahuanaco_M (GPRS),16.0,2.41,2.91,85.8,0.0
2022-11-01 00:30:00,Tiraque_M (GPRS),7.0,1.62,4.95,86.1,0.0
2022-11-01 00:30:00,Vacas - SDC (GPRS),6.0,5.04,0.51,91.0,0.0
2022-11-01 00:30:00,Viacha_M (GPRS),16.0,1.65,4.3,86.3,0.0
2022-11-01 00:30:00,Vila Vila - SDC (GPRS),8.0,4.17,2.99,91.7,0.0
2022-11-01 00:30:00,Viscachas Chirage (GPRS),,,4.13,95.2,0.0
2022-11-01 00:30:00,Vivero Chimboco - SDC (GPRS),12.0,1.9,11.3,63.73,0.0
2022-11-01 00:30:00,Vivero Viloma - SDC (GPRS),1.0,1.99,10.57,64.67,0.0
2022-11-01 00:35:00,Presa Misicuni (GPRS),15.0,6.16,4.63,95.2,0.0
2022-11-01 00:40:00,4 Esquinas (GPRS),,,4.08,89.5,0.0
2022-11-01 00:40:00,Aguadas (GPRS),,,2.35,88.2,0.0
2022-11-01 00:40:00,Presa Misicuni (GPRS),14.0,6.41,4.53,95.8,0.0
2022-11-01 00:40:00,Putucuni Calientes (GPRS),,,3.06,80.0,0.0
2022-11-01 00:40:00,Sunjani (GPRS),,,2.92,94.4,0.0
2022-11-01 00:40:00,Templo (GPRS),,,3.45,76.75,0.0
2022-11-01 00:40:00,Viscachas Chirage (GPRS),,,4.04,95.6,0.0
2022-11-01 00:45:00,Aeropueto Copacabana_M (GPRS),16.0,3.0,7.93,72.97,0.0
2022-11-01 00:45:00,Aiquile (GPRS),2.0,2.44,6.61,73.1,0.0
2022-11-01 00:45:00,Aroma (GPRS),6.0,0.0,2.01,15.29,0.0
2022-11-01 00:45:00,Chua Cocani_M (GPRS),16.0,1.05,4.47,80.7,0.0
2022-11-01 00:45:00,Cotagaita (GPRS),4.0,1.2,6.68,56.34,0.0
2022-11-01 00:45:00,Cuatro CaÃ±adas - CEA-2 (GPRS),7.0,7.48,15.49,51.36,0.0
2022-11-01 00:45:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),8.0,7.57,15.61,53.26,0.0
2022-11-01 00:45:00,Desaguadero_M,16.0,2.42,2.74,24.25,0.0
2022-11-01 00:45:00,El Tranque (GPRS),13.0,0.0,-2.59,99.3,0.0
2022-11-01 00:45:00,Huacata_M (GPRS),17.0,1000.0,-4.54,100.0,0.0
2022-11-01 00:45:00,Huancane Corapata_M (GPRS),16.0,1.22,5.45,78.16,0.0
2022-11-01 00:45:00,Huarisuyo (GPRS),14.0,2.06,1.74,97.9,0.0
2022-11-01 00:45:00,Incahuasi (GPRS),4.0,6.07,-3.88,97.0,0.0
2022-11-01 00:45:00,Isla Suriqui_M (GPRS),16.0,1.34,8.01,76.09,0.0
2022-11-01 00:45:00,JesÃºs de Machaca_M (GPRS),16.0,1.19,-1.3,25.67,0.0
2022-11-01 00:45:00,Linkupata_M (GPRS),13.0,0.53,2.6,99.6,0.0
2022-11-01 00:45:00,Mairana_M (GPRS),10.0,2.65,10.46,51.29,0.0
2022-11-01 00:45:00,Mizque - SDC (GPRS),4.0,2.92,7.18,67.8,0.0
2022-11-01 00:45:00,Pailon - Pozo del Tigre (GPRS),9.0,5.5,15.73,52.96,0.0
2022-11-01 00:45:00,PampasAzurduy_EM (SAT),6.0,3.77,-0.58,79.07,0.0
2022-11-01 00:45:00,Parotani - Sipe Sipe (GPRS),8.0,4.33,10.89,65.39,0.0
2022-11-01 00:45:00,Pico de loro_H- SDC (GPRS),,,,,0.0
2022-11-01 00:45:00,Pocona - SDC (GPRS),8.0,0.57,3.15,96.3,0.1
2022-11-01 00:45:00,Pojo - SDC (GPRS),13.0,2.96,6.51,75.55,0.0
2022-11-01 00:45:00,Potolo_M (GPRS),5.0,3.52,0.0,277.1,0.0
2022-11-01 00:45:00,Presa Calderas_M (GPRS),9.0,2.85,2.54,53.04,0.0
2022-11-01 00:45:00,Presa El Peral_M (GPRS),5.0,3.61,1.28,88.3,0.0
2022-11-01 00:45:00,Presa Misicuni (GPRS),14.0,5.78,4.53,95.5,0.0
2022-11-01 00:45:00,Presa Yana Khakha_M (GPRS),5.0,4.0,-3.87,97.4,0.0
2022-11-01 00:45:00,Puente Abra_H- SDC (GPRS),,,,,0.0
2022-11-01 00:45:00,Puente Cajon_H- SDC (GPRS),,,,,0.0
2022-11-01 00:45:00,Puente ChiÃ±ata_H- SDC (GPRS),,,,,0.0
2022-11-01 00:45:00,Quila Quila_M (GPRS),4.0,2.92,3.27,86.2,0.0
2022-11-01 00:45:00,Ravelo_M (GPRS),5.0,3.13,0.85,99.7,0.0
2022-11-01 00:45:00,Sacacani_M (GPRS),16.0,2.49,4.98,78.71,0.0
2022-11-01 00:45:00,San Andres de Machaca_M (GPRS),16.0,0.95,3.9,7.97,0.0
2022-11-01 00:45:00,San Jacinto_M (GPRS),14.0,1.17,4.48,58.37,0.0
2022-11-01 00:45:00,San Julian - Comunidad Los Angeles (GPRS),6.0,8.58,15.58,54.08,0.0
2022-11-01 00:45:00,San Julian - Nucleo 32 (GPRS),6.0,5.88,14.8,62.91,0.0
2022-11-01 00:45:00,San Pedro - RÃ­o Victoria (GPRS),6.0,12.59,17.29,48.1,0.0
2022-11-01 00:45:00,San Pedro - San Antonio (GPRS),8.0,9.28,17.08,45.76,0.0
2022-11-01 00:45:00,San Pedro de Buena Vista (GPRS),0.0,0.0,4.26,97.2,0.0
2022-11-01 00:45:00,San Pedro de Tiquina_M (GPRS),16.0,1.34,6.96,71.6,0.0
2022-11-01 00:45:00,San Roque - El Alto (GPRS),16.0,2.4,5.98,81.5,0.0
2022-11-01 00:45:00,Sauce Pilata - SDC (GPRS),4.0,1.99,-0.31,99.9,0.0
2022-11-01 00:45:00,Tacagua_M (GPRS),2.0,3.04,3.15,49.58,0.0
2022-11-01 00:45:00,Temporal - SDC (GPRS),14.0,1.38,10.6,64.56,0.0
2022-11-01 00:45:00,Tiahuanaco_M (GPRS),16.0,2.56,2.58,88.2,0.0
2022-11-01 00:45:00,Tiraque_M (GPRS),8.0,0.86,4.95,86.1,0.0
2022-11-01 00:45:00,Vacas - SDC (GPRS),6.0,3.42,0.39,92.2,0.0
2022-11-01 00:45:00,Viacha_M (GPRS),16.0,0.59,4.1,87.4,0.0
2022-11-01 00:45:00,Vila Vila - SDC (GPRS),8.0,4.33,2.99,92.1,0.0
2022-11-01 00:45:00,Vivero Chimboco - SDC (GPRS),15.0,2.84,11.29,64.27,0.0
2022-11-01 00:45:00,Vivero Viloma - SDC (GPRS),4.0,1.51,10.5,64.61,0.0
2022-11-01 00:50:00,4 Esquinas (GPRS),,,3.86,88.9,0.0
2022-11-01 00:50:00,Aguadas (GPRS),,,2.47,90.2,0.0
2022-11-01 00:50:00,Presa Misicuni (GPRS),14.0,4.65,4.78,94.8,0.0
2022-11-01 00:50:00,Putucuni Calientes (GPRS),,,2.96,81.3,0.0
2022-11-01 00:50:00,Sunjani (GPRS),,,3.31,94.4,0.0
2022-11-01 00:50:00,Templo (GPRS),,,3.51,75.18,0.0
2022-11-01 00:50:00,Viscachas Chirage (GPRS),,,3.87,95.7,0.0
2022-11-01 00:55:00,Presa Misicuni (GPRS),14.0,4.8,4.73,94.9,0.0
2022-11-01 01:00:00,4 Esquinas (GPRS),,,3.58,88.8,0.0
2022-11-01 01:00:00,Aeropueto Copacabana_M (GPRS),16.0,2.42,8.29,73.64,0.0
2022-11-01 01:00:00,Aguadas (GPRS),,,2.8,91.7,0.0
2022-11-01 01:00:00,Aiquile (GPRS),3.0,2.61,6.49,73.43,0.0
2022-11-01 01:00:00,Aroma (GPRS),7.0,0.0,1.37,15.32,0.0
2022-11-01 01:00:00,Chua Cocani_M (GPRS),16.0,0.82,4.28,79.89,0.0
2022-11-01 01:00:00,Cochabamba,4.0,5.0,14.0,54.2,
2022-11-01 01:00:00,Cotagaita (GPRS),2.0,1.72,6.81,56.08,0.0
2022-11-01 01:00:00,Cuatro CaÃ±adas - CEA-2 (GPRS),7.0,8.83,15.43,51.49,0.0
2022-11-01 01:00:00,Cuatro CaÃ±adas - Colonia Chihuahua (GPRS),7.0,9.19,15.67,52.8,0.0
2022-11-01 01:00:00,Desaguadero_M,16.0,3.25,4.21,16.82,0.0
2022-11-01 01:00:00,El Alto,3.0,5.0,7.0,86.5,
2022-11-01 01:00:00,El Tranque (GPRS),14.0,0.0,-2.89,99.0,0.0
2022-11-01 01:00:00,Huacata_M (GPRS),17.0,1000.0,-4.8,99.6,0.0
2022-11-01 01:00:00,Huancane Corapata_M (GPRS),16.0,2.04,4.33,81.7,0.0
2022-11-01 01:00:00,Huarisuyo (GPRS),14.0,2.3,3.18,97.8,0.0
2022-11-01 01:00:00,Incahuasi (GPRS),3.0,9.77,-4.11,96.6,0.0
2022-11-01 01:00:00,Isla Suriqui_M (GPRS),16.0,2.79,7.95,76.75,0.0
2022-11-01 01:00:00,JesÃºs de Machaca_M (GPRS),16.0,2.34,-1.43,26.32,0.0
2022-11-01 01:00:00,Linkupata_M (GPRS),15.0,0.97,2.86,99.7,0.0
2022-11-01 01:00:00,Mairana_M (GPRS),12.0,4.36,10.26,51.16,0.0
2022-11-01 01:00:00,Mizque - SDC (GPRS),2.0,1.13,6.38,68.73,0.0
2022-11-01 01:00:00,Pailon - Pozo del Tigre (GPRS),9.0,6.22,15.73,52.31,0.0
2022-11-01 01:00:00,PampasAzurduy_EM (SAT),5.0,3.75,-0.58,80.2,0.0
2022-11-01 01:00:00,Parotani - Sipe Sipe (GPRS),8.0,2.23,10.65,66.06,0.0
2022-11-01 01:00:00,Pico de loro_H- SDC (GPRS),,,,,0.0
2022-11-01 01:00:00,Pocona - SDC (GPRS),6.0,1.8,2.96,95.9,0.0
2022-11-01 01:00:00,Pojo - SDC (GPRS),14.0,2.82,6.61,72.49,0.0
2022-11-01 01:00:00,Potolo_M (GPRS),4.0,2.8,0.0,276.8,0.0
2022-11-01 01:00:00,Presa Calderas_M (GPRS),10.0,2.14,2.54,53.17,0.0
2022-11-01 01:00:00,Presa El Peral_M (GPRS),5.0,2.56,1.22,89.9,0.0
2022-11-01 01:00:00,Presa Misicuni (GPRS),15.0,3.13,4.96,92.9,0.0
2022-11-01 01:00:00,Presa Yana Khakha_M (GPRS),6.0,2.49,-3.87,97.2,0.0
2022-11-01 01:00:00,Puente Abra_H- SDC (GPRS),,,,,0.0
